date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_gusts_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,boundary_layer_height,wet_bulb_temperature_2m,total_column_integrated_water_vapour,is_day,sunshine_duration,albedo,snow_depth_water_equivalent
2024-02-09 00:30:00+00:00,17.282999,93.55333,16.233,18.464104,0.0,0.0,0.0,0.0,0.0,1017.0,913.48285,3.0,0.0,0.0,3.0,0.0,0.12723088,1.8601075,5.5317264,130.60121,4.0,126.25393,21.682999,25.983,25.432999,0.254,0.289,0.324,0.386,,16.511791,,0.0,0.0,,
2024-02-09 01:30:00+00:00,18.633,87.87471,16.583,19.489834,0.0,0.0,0.0,0.0,0.0,1017.6,914.47125,0.0,0.0,0.0,0.0,0.027820721,0.260471,2.751363,5.3,121.890755,4.0,109.09359,21.432999,25.782999,25.432999,0.254,0.289,0.324,0.386,,17.16676,,1.0,1366.3197,,
2024-02-09 02:30:00+00:00,22.032999,71.23185,16.583,23.087517,0.0,0.0,0.0,0.0,0.0,1018.5,916.3961,4.0,0.0,0.0,4.0,0.1569759,0.7621418,2.3706539,4.2190046,121.42952,5.1,117.64589,22.633,25.583,25.432999,0.254,0.289,0.324,0.386,,18.336288,,1.0,3600.0,,
2024-02-09 03:30:00+00:00,25.833,45.392483,13.133,25.181133,0.0,0.0,0.0,0.0,0.0,1018.5,917.61523,10.0,0.0,0.0,10.0,0.36818838,1.8175468,3.130495,4.0706263,117.824005,6.8,116.56499,24.733,25.483,25.432999,0.254,0.289,0.324,0.386,,17.970505,,1.0,3600.0,,
2024-02-09 04:30:00+00:00,28.532999,31.99218,10.233001,27.631256,0.0,0.0,0.0,0.0,0.0,1017.9,917.92285,0.0,0.0,0.0,0.0,0.55374473,2.651567,3.471311,4.491102,101.560104,7.8,101.63361,27.233,25.532999,25.432999,0.254,0.289,0.324,0.386,,17.68114,,1.0,3600.0,,
2024-02-09 05:30:00+00:00,30.083,27.726416,9.433001,29.580715,0.0,0.0,0.0,0.0,0.0,1016.9,917.5011,0.0,0.0,0.0,0.0,0.68680066,3.0812292,3.8470767,4.7675986,80.34018,8.5,81.02746,29.733,25.682999,25.432999,0.254,0.289,0.324,0.386,,17.91053,,1.0,3600.0,,
2024-02-09 06:30:00+00:00,31.233,23.94115,8.233001,30.813854,0.0,0.0,0.0,0.0,0.0,1015.6,916.6806,0.0,0.0,0.0,0.0,0.7648095,3.462619,3.9293766,4.850773,75.677246,8.7,75.25639,31.883,25.932999,25.432999,0.253,0.288,0.324,0.386,,17.81258,,1.0,3600.0,,
2024-02-09 07:30:00+00:00,31.883,22.302158,7.733,31.227966,0.0,0.0,0.0,0.0,0.0,1014.2,915.6149,0.0,0.0,0.0,0.0,0.7819287,3.670012,4.1231055,5.2630787,75.69969,9.1,75.96373,33.583,26.233,25.432999,0.253,0.288,0.323,0.386,,17.83271,,1.0,3600.0,,
2024-02-09 08:30:00+00:00,32.133,21.178406,7.183,30.755795,0.0,0.0,0.0,0.0,0.0,1013.0,914.60754,0.0,0.0,0.0,0.0,0.7422783,3.7761097,4.414748,5.554278,76.464134,9.3,76.908104,34.583,26.583,25.432999,0.253,0.288,0.323,0.386,,17.691961,,1.0,3600.0,,
2024-02-09 09:30:00+00:00,31.932999,20.345078,6.433,29.61354,0.0,0.0,0.0,0.0,0.0,1012.2,913.8246,0.0,0.0,0.0,0.0,0.6418988,3.7732887,4.3931766,5.6293874,77.692,9.3,78.178535,34.933,26.932999,25.432999,0.253,0.288,0.323,0.386,,17.315735,,1.0,3600.0,,
2024-02-09 10:30:00+00:00,31.233,20.665674,6.0829997,28.035034,0.0,0.0,0.0,0.0,0.0,1012.3,913.702,0.0,0.0,0.0,0.0,0.49349257,3.6120348,4.2107005,5.414795,85.76369,9.0,85.91447,34.482998,27.282999,25.432999,0.253,0.288,0.323,0.386,,16.927681,,1.0,3600.0,,
2024-02-09 11:30:00+00:00,29.833,22.622616,6.233,26.549034,0.0,0.0,0.0,0.0,0.0,1013.2,914.0859,0.0,0.0,0.0,0.0,0.33630428,3.2522902,4.440721,6.053098,97.59455,8.2,97.76508,33.333,27.532999,25.483,0.253,0.288,0.323,0.386,,16.481262,,1.0,3600.0,,
2024-02-09 12:30:00+00:00,26.782999,28.444218,6.983,24.28685,0.0,0.0,0.0,0.0,0.0,1014.4,914.22015,0.0,0.0,0.0,0.0,0.15169579,2.5195122,3.275668,6.6940274,103.828674,6.1,102.33907,31.282999,27.583,25.483,0.253,0.288,0.323,0.386,,15.619215,,0.0,1932.2333,,
2024-02-09 13:30:00+00:00,25.233,33.950325,8.233001,22.425062,0.0,0.0,0.0,0.0,0.0,1015.6,914.81244,0.0,0.0,0.0,0.0,0.15179065,2.1220977,4.4598203,8.5440035,110.55613,7.3,109.653915,29.583,27.682999,25.483,0.253,0.288,0.323,0.386,,15.509392,,0.0,0.0,,
2024-02-09 14:30:00+00:00,23.932999,46.226044,11.683001,21.903307,0.0,0.0,0.0,0.0,0.0,1017.0,915.6588,0.0,0.0,0.0,0.0,0.12517662,1.5984243,4.850773,9.052072,106.03241,8.0,104.32276,28.233,27.682999,25.483,0.253,0.288,0.323,0.386,,16.50505,,0.0,0.0,,
2024-02-09 15:30:00+00:00,22.932999,56.15568,13.733001,21.58895,0.0,0.0,0.0,0.0,0.0,1018.1,916.3273,0.0,0.0,0.0,0.0,0.096188076,1.2269567,4.8507733,9.0609045,100.81383,8.3,98.297066,27.083,27.633,25.483,0.253,0.288,0.323,0.386,,17.106136,,0.0,0.0,,
2024-02-09 16:30:00+00:00,22.133,62.08659,14.533,21.123125,0.0,0.0,0.0,0.0,0.0,1018.4,916.3387,3.0,0.0,0.0,3.0,0.07775704,1.0106957,4.7675986,8.905054,102.319435,8.1,99.65983,26.133,27.583,25.483,0.253,0.288,0.323,0.386,,17.20967,,0.0,0.0,,
2024-02-09 17:30:00+00:00,21.432999,68.00423,15.283,20.801403,0.0,0.0,0.0,0.0,0.0,1018.5,916.20074,0.0,0.0,0.0,0.0,0.05943166,0.81725895,4.5891175,8.634812,103.39252,8.0,101.3099,25.282999,27.432999,25.483,0.253,0.288,0.323,0.386,,17.354832,,0.0,0.0,,
2024-02-09 18:30:00+00:00,20.532999,74.210754,15.783,19.908873,0.0,0.0,0.0,0.0,0.0,1018.5,915.9068,0.0,0.0,0.0,0.0,0.047067225,0.6233158,4.9497476,8.884255,101.68935,8.2,98.13002,24.583,27.282999,25.532999,0.253,0.288,0.323,0.386,,17.311031,,0.0,0.0,,
2024-02-09 19:30:00+00:00,19.583,80.22693,16.083,19.399117,0.0,0.0,0.0,0.0,0.0,1017.9,915.0551,0.0,0.0,0.0,0.0,0.026536942,0.45065033,4.341659,8.22253,103.36024,8.2,97.94338,23.932999,27.133,25.532999,0.253,0.288,0.323,0.386,,17.156887,,0.0,0.0,,
2024-02-09 20:30:00+00:00,18.682999,84.585045,16.032999,18.687185,0.0,0.0,0.0,0.0,0.0,1017.5,914.3981,0.0,0.0,0.0,0.0,0.01386828,0.33218777,3.945884,7.615773,103.671326,7.3,98.74608,23.233,26.932999,25.532999,0.253,0.288,0.323,0.386,,16.818548,,0.0,0.0,,
2024-02-09 21:30:00+00:00,17.983,87.81783,15.933,18.019728,0.0,0.0,0.0,0.0,0.0,1017.2,913.89594,0.0,0.0,0.0,0.0,0.006427281,0.2512641,3.8078866,7.4330344,107.21616,6.6,103.671326,22.633,26.733,25.532999,0.253,0.288,0.323,0.386,,16.523018,,0.0,0.0,,
2024-02-09 22:30:00+00:00,17.483,89.76313,15.783,17.632915,0.0,0.0,0.0,0.0,0.0,1017.5,913.9989,0.0,0.0,0.0,0.0,0.0010206063,0.20460498,3.4785054,7.0007143,111.80147,6.2,108.43504,22.083,26.532999,25.532999,0.253,0.288,0.323,0.386,,16.262552,,0.0,0.0,,
2024-02-09 23:30:00+00:00,16.932999,92.05283,15.633,17.321075,0.0,0.0,0.0,0.0,0.0,1017.9,914.1741,0.0,0.0,0.0,0.0,0.0,0.1534183,2.9120438,6.462198,111.801476,5.7,105.945465,21.583,26.282999,25.532999,0.253,0.288,0.323,0.386,,15.988613,,0.0,0.0,,
2024-02-10 00:30:00+00:00,17.282999,95.96479,16.633,18.044888,0.0,0.0,0.0,0.0,0.0,1019.3,915.5487,0.0,0.0,0.0,0.0,0.0,0.07963598,2.9732137,6.1741395,114.90474,5.3,109.653915,22.633,26.182999,25.532999,0.253,0.288,0.323,0.386,,16.796349,,0.0,0.0,,
2024-02-10 01:30:00+00:00,17.983,92.11417,16.682999,18.616308,0.0,0.0,0.0,0.0,0.0,1020.3,916.6811,17.0,17.0,0.0,0.0,0.022898026,0.16264093,3.2572994,5.5542774,113.33407,5.6,107.87879,22.182999,26.032999,25.532999,0.253,0.288,0.323,0.386,,17.035164,,1.0,1371.7354,,
2024-02-10 02:30:00+00:00,20.583,77.114105,16.432999,21.475267,0.0,0.0,0.0,0.0,0.0,1020.7,917.9016,3.0,3.0,0.0,0.0,0.14223206,0.55482304,2.5632012,3.5468295,111.501495,5.7,110.55612,23.032999,25.833,25.532999,0.253,0.288,0.323,0.386,,17.72528,,1.0,3600.0,,
2024-02-10 03:30:00+00:00,23.633,59.11761,15.183001,23.791187,0.0,0.0,0.0,0.0,0.0,1020.7,918.8935,0.0,0.0,0.0,0.0,0.32944712,1.1932731,3.008322,3.9293766,104.743614,6.7,105.42222,24.833,25.782999,25.532999,0.252,0.288,0.323,0.386,,18.149143,,1.0,3600.0,,
2024-02-10 04:30:00+00:00,26.282999,45.96133,13.733001,26.293243,0.0,0.0,0.0,0.0,0.0,1020.0,919.10913,0.0,0.0,0.0,0.0,0.51220024,1.8469697,3.8209946,4.9162993,94.66678,8.4,96.00892,27.133,25.782999,25.532999,0.252,0.288,0.323,0.386,,18.442719,,1.0,3600.0,,
2024-02-10 05:30:00+00:00,28.182999,38.142536,12.583,28.416073,0.0,0.0,0.0,0.0,0.0,1018.8,918.6249,0.0,0.0,0.0,0.0,0.6506065,2.3629928,4.20119,5.3037724,87.838974,9.1,88.6361,29.432999,25.883,25.532999,0.252,0.287,0.323,0.386,,18.624208,,1.0,3600.0,,
2024-02-10 06:30:00+00:00,29.682999,31.992285,11.233001,29.814568,0.0,0.0,0.0,0.0,0.0,1017.1,917.55804,0.0,0.0,0.0,0.0,0.73946714,2.833339,4.4,5.6008925,88.977,9.5,90.0,31.483,26.083,25.532999,0.252,0.287,0.323,0.386,,18.564114,,1.0,3600.0,,
2024-02-10 07:30:00+00:00,30.633,29.697792,10.933001,30.36871,0.0,0.0,0.0,0.0,0.0,1015.6,916.497,0.0,0.0,0.0,0.0,0.7676441,3.0926938,4.9162993,6.3198104,94.53769,10.2,94.66678,33.083,26.383,25.532999,0.252,0.287,0.322,0.386,,18.77735,,1.0,3600.0,,
2024-02-10 08:30:00+00:00,30.682999,30.610807,11.433001,30.005245,0.0,0.0,0.0,0.0,0.0,1014.6,915.60986,3.0,1.0,0.0,2.0,0.72137076,3.0611682,5.1971145,6.628725,101.3099,10.5,101.09368,34.083,26.682999,25.532999,0.252,0.287,0.322,0.386,,19.023022,,1.0,3600.0,,
2024-02-10 09:30:00+00:00,30.233,32.03869,11.733001,28.863804,0.0,0.0,0.0,0.0,2.0,1013.8,914.74994,59.0,0.0,0.0,59.0,0.618337,2.9220414,5.249762,6.8007355,107.10281,10.5,107.74477,34.333,27.032999,25.532999,0.252,0.287,0.322,0.386,,18.996517,,1.0,3600.0,,
2024-02-10 10:30:00+00:00,29.182999,34.03554,11.733001,26.872585,0.0,0.0,0.0,0.0,0.0,1014.2,914.78754,12.0,0.0,0.0,12.0,0.47565714,2.6701741,5.4083266,7.083784,108.946594,10.5,109.440125,33.783,27.333,25.532999,0.252,0.287,0.322,0.386,,18.606478,,1.0,3600.0,,
2024-02-10 11:30:00+00:00,27.932999,35.525253,11.283,25.832544,0.0,0.0,0.0,0.0,0.0,1014.9,915.0307,2.0,1.0,0.0,2.0,0.30443957,2.427596,4.7434163,6.3245554,108.43504,10.2,108.43504,32.583,27.583,25.583,0.252,0.287,0.322,0.386,,17.92352,,1.0,3600.0,,
2024-02-10 12:30:00+00:00,25.182999,44.041615,12.083,24.348085,0.0,0.0,0.0,0.0,0.0,1016.3,915.4269,8.0,0.0,0.0,8.0,0.10771794,1.792214,2.8160257,5.4708314,108.10386,7.9,106.50443,30.333,27.383,25.583,0.252,0.287,0.322,0.386,,17.205563,,0.0,1954.342,,
2024-02-10 13:30:00+00:00,23.733,48.99209,12.383,23.423616,0.0,0.0,0.0,0.0,0.0,1017.1,915.68475,0.0,0.0,0.0,0.0,0.0465117,1.4980501,2.0024984,5.124451,95.59925,4.8,92.86235,28.682999,27.432999,25.583,0.252,0.287,0.322,0.386,,16.757431,,0.0,0.0,,
2024-02-10 14:30:00+00:00,22.883,52.253407,12.583,22.4303,0.0,0.0,0.0,0.0,0.0,1018.2,916.4012,5.0,3.0,0.0,3.0,0.051635712,1.3322161,2.4020824,5.8,90.0,3.8,87.614105,27.333,27.432999,25.583,0.252,0.287,0.322,0.386,,16.505098,,0.0,0.0,,
2024-02-10 15:30:00+00:00,22.182999,58.963493,13.783,21.55735,0.0,0.0,0.0,0.0,2.0,1019.2,917.07465,56.0,0.0,0.0,56.0,0.063432306,1.0973343,3.5171013,7.106335,103.84072,5.8,104.82652,26.282999,27.383,25.583,0.252,0.287,0.322,0.386,,16.829681,,0.0,0.0,,
2024-02-10 16:30:00+00:00,21.333,66.89996,14.933001,21.02849,0.0,0.0,0.0,0.0,1.0,1019.3,916.88794,32.0,0.0,0.0,32.0,0.04947496,0.8403287,3.710795,7.2780495,102.699585,6.2,104.03627,25.383,27.282999,25.583,0.252,0.287,0.322,0.386,,17.118155,,0.0,0.0,,
2024-02-10 17:30:00+00:00,20.682999,70.75404,15.183001,20.47441,0.0,0.0,0.0,0.0,3.0,1019.0,916.40564,92.0,0.0,0.0,92.0,0.04083065,0.71344733,3.710795,7.4464755,104.78277,6.2,104.03627,24.633,27.133,25.583,0.252,0.287,0.322,0.386,,17.012684,,0.0,0.0,,
2024-02-10 18:30:00+00:00,20.032999,74.12582,15.283,19.697815,0.0,0.0,0.0,0.0,3.0,1018.7,915.92236,94.0,0.0,0.0,94.0,0.03685572,0.6063956,4.0261645,7.692204,105.843155,6.5,104.38144,23.983,26.983,25.583,0.252,0.287,0.322,0.386,,16.828384,,0.0,0.0,,
2024-02-10 19:30:00+00:00,18.983,82.22337,15.883,18.84581,0.0,0.0,0.0,0.0,2.0,1018.4,915.30615,57.0,0.0,0.0,57.0,0.019868031,0.39032137,4.1,7.6243033,106.77131,6.8,102.680374,23.383,26.833,25.583,0.252,0.287,0.322,0.386,,16.823174,,0.0,0.0,,
2024-02-10 20:30:00+00:00,18.083,90.6688,16.532999,18.273666,0.0,0.0,0.0,0.0,0.0,1017.9,914.55817,0.0,0.0,0.0,0.0,0.0020085152,0.19366467,3.981206,7.5960517,106.04907,6.7,101.59215,22.733,26.633,25.583,0.252,0.287,0.322,0.386,,16.961401,,0.0,0.0,,
2024-02-10 21:30:00+00:00,17.483,96.27563,16.883,17.961973,0.0,0.0,0.0,0.0,1.0,1017.7,914.1785,24.0,1.0,0.0,23.0,0.0,0.07443333,3.7121422,7.218033,100.37579,6.6,94.635376,22.133,26.432999,25.583,0.252,0.287,0.322,0.386,,17.032904,,0.0,0.0,,
2024-02-10 22:30:00+00:00,17.233,98.4301,16.983,17.917656,0.0,0.0,0.0,0.0,3.0,1017.6,914.00507,100.0,100.0,0.0,99.0,0.0,0.030884147,3.4014704,6.747592,96.80896,6.2,91.68465,21.633,26.233,25.583,0.252,0.287,0.322,0.386,,17.037727,,0.0,0.0,,
2024-02-10 23:30:00+00:00,17.633,98.434875,17.383,18.002737,0.0,0.0,0.0,0.0,3.0,1017.9,914.40814,100.0,100.0,0.0,99.0,0.0,0.031576037,4.3289723,6.576473,98.74608,7.4,96.63242,21.532999,25.983,25.583,0.252,0.287,0.322,0.386,,17.439808,,0.0,0.0,,
2024-02-11 00:30:00+00:00,18.483,95.39843,17.733,18.85871,0.0,0.0,0.0,0.0,3.0,1019.4,916.0391,100.0,100.0,0.0,100.0,0.0,0.09791827,4.609772,7.244308,96.340096,9.2,93.73133,22.032999,25.833,25.633,0.248,0.287,0.322,0.386,,17.926147,,0.0,0.0,,
2024-02-11 01:30:00+00:00,18.682999,91.574265,17.282999,19.073969,0.0,0.0,0.0,0.0,2.0,1020.5,917.0941,51.0,15.0,0.0,42.0,0.028200692,0.18155527,4.204759,6.2201285,94.610565,7.9,92.72626,21.883,25.682999,25.633,0.248,0.287,0.322,0.386,,17.662794,,1.0,0.0,,
2024-02-11 02:30:00+00:00,20.782999,77.14474,16.633,20.816618,0.0,0.0,0.0,0.0,3.0,1021.0,918.2368,80.0,30.0,0.0,72.0,0.15004024,0.56092894,4.3566046,5.885576,99.78234,8.8,99.24603,22.583,25.483,25.583,0.248,0.287,0.322,0.386,,17.91961,,1.0,3600.0,,
2024-02-11 03:30:00+00:00,23.333,60.97462,15.383,23.149012,0.0,0.0,0.0,0.0,1.0,1020.9,918.9769,27.0,10.0,0.0,20.0,0.33092153,1.11867,3.8078866,4.9477267,104.03627,8.4,103.671326,24.432999,25.432999,25.583,0.248,0.287,0.322,0.386,,18.141438,,1.0,3600.0,,
2024-02-11 04:30:00+00:00,25.633,46.084164,13.183001,25.278198,0.0,0.0,0.0,0.0,0.0,1020.4,919.26337,13.0,4.0,0.0,9.0,0.49942654,1.773405,4.002499,5.1195703,102.40741,8.7,102.99462,26.633,25.432999,25.583,0.248,0.287,0.322,0.386,,17.915419,,1.0,3600.0,,
2024-02-11 05:30:00+00:00,27.633,35.20656,10.883,27.194265,0.0,0.0,0.0,0.0,1.0,1019.3,918.9037,36.0,1.0,0.0,35.0,0.6529714,2.3973646,4.4553337,5.67186,99.1301,9.5,99.039406,28.932999,25.532999,25.583,0.248,0.287,0.322,0.386,,17.625418,,1.0,3600.0,,
2024-02-11 06:30:00+00:00,29.083,30.57691,10.033,28.809593,0.0,0.0,0.0,0.0,0.0,1018.0,918.18396,3.0,0.0,0.0,3.0,0.73841244,2.7942512,4.527693,5.731492,96.00892,9.8,96.340096,31.032999,25.733,25.583,0.248,0.287,0.322,0.386,,17.801182,,1.0,3600.0,,
2024-02-11 07:30:00+00:00,30.133,26.912527,9.033,29.380531,0.0,0.0,0.0,0.0,0.0,1016.6,917.2456,3.0,0.0,0.0,3.0,0.76729196,3.1249185,4.86621,6.1814237,99.30987,10.2,99.46225,32.683,26.032999,25.583,0.248,0.286,0.322,0.385,,17.75566,,1.0,3600.0,,
2024-02-11 08:30:00+00:00,30.333,26.337704,8.883,28.960789,0.0,0.0,0.0,0.0,1.0,1015.4,916.22437,29.0,0.0,0.0,29.0,0.7271763,3.1857674,5.1662364,6.6940274,103.828674,10.6,104.57426,33.732998,26.383,25.583,0.248,0.286,0.321,0.385,,17.7644,,1.0,3600.0,,
2024-02-11 09:30:00+00:00,29.883,27.952824,9.383,27.918652,0.0,0.0,0.0,0.0,0.0,1014.7,915.4544,11.0,0.0,0.0,11.0,0.6232949,3.0365674,5.124451,6.5802736,106.78272,10.6,107.020615,33.982998,26.682999,25.583,0.248,0.286,0.321,0.385,,17.815022,,1.0,3600.0,,
2024-02-11 10:30:00+00:00,28.883,30.932987,10.033,26.277842,0.0,0.0,0.0,0.0,0.0,1015.0,915.4162,0.0,0.0,0.0,0.0,0.4746497,2.7479923,4.997999,6.4513564,108.99674,10.2,109.885254,33.533,26.983,25.583,0.248,0.286,0.321,0.385,,17.725634,,1.0,3600.0,,
2024-02-11 11:30:00+00:00,27.583,34.153755,10.383,25.12904,0.0,0.0,0.0,0.0,0.0,1015.7,915.6425,0.0,0.0,0.0,0.0,0.3107549,2.4292815,4.90408,6.6128664,110.35332,9.6,110.28265,32.333,27.233,25.633,0.248,0.286,0.321,0.385,,17.381432,,1.0,3600.0,,
2024-02-11 12:30:00+00:00,25.182999,41.08924,11.033,23.807829,0.0,0.0,0.0,0.0,0.0,1016.9,915.96735,0.0,0.0,0.0,0.0,0.124105036,1.8868762,3.2202485,6.1269894,116.14678,7.8,115.76928,30.233,27.133,25.633,0.251,0.286,0.321,0.385,,16.716768,,0.0,1975.8909,,
2024-02-11 13:30:00+00:00,23.733,46.171272,11.483001,22.449448,0.0,0.0,0.0,0.0,0.0,1017.9,916.405,0.0,0.0,0.0,0.0,0.08713323,1.5809715,3.310589,6.894201,113.962494,5.4,115.01687,28.583,27.233,25.633,0.251,0.286,0.321,0.385,,16.32799,,0.0,0.0,,
2024-02-11 14:30:00+00:00,22.633,50.832893,11.933001,21.458948,0.0,0.0,0.0,0.0,0.0,1018.7,916.7706,0.0,0.0,0.0,0.0,0.07710446,1.3512958,3.3734255,7.106335,103.84072,5.5,101.97612,27.182999,27.233,25.633,0.251,0.286,0.321,0.385,,16.083632,,0.0,0.0,,
2024-02-11 15:30:00+00:00,21.483,58.98817,13.133,20.603647,0.0,0.0,0.0,0.0,0.0,1019.2,916.84686,2.0,0.0,0.0,2.0,0.0629399,1.0509024,3.5693135,7.334848,101.003494,5.9,101.3099,26.032999,27.182999,25.633,0.251,0.286,0.321,0.385,,16.206598,,0.0,0.0,,
2024-02-11 16:30:00+00:00,20.532999,67.38576,14.283,19.98687,0.0,0.0,0.0,0.0,1.0,1019.3,916.62616,20.0,0.0,0.0,20.0,0.047138643,0.7883518,3.710795,7.472616,105.52418,6.1,104.03627,25.032999,27.083,25.633,0.251,0.286,0.321,0.385,,16.442875,,0.0,0.0,,
2024-02-11 17:30:00+00:00,19.682999,74.54421,15.033,19.49179,0.0,0.0,0.0,0.0,0.0,1019.3,916.34644,7.0,0.0,0.0,7.0,0.030539634,0.5838158,3.5693135,7.495332,103.109215,6.1,101.3099,24.182999,26.932999,25.633,0.251,0.286,0.321,0.385,,16.549955,,0.0,0.0,,
2024-02-11 18:30:00+00:00,18.833,79.8682,15.283,18.721478,0.0,0.0,0.0,0.0,0.0,1019.1,915.8858,0.0,0.0,0.0,0.0,0.020167416,0.43793714,3.6013885,7.3552704,97.0283,6.0,91.59111,23.432999,26.782999,25.633,0.251,0.286,0.321,0.385,,16.392914,,0.0,0.0,,
2024-02-11 19:30:00+00:00,17.833,86.134415,15.483001,17.954859,0.0,0.0,0.0,0.0,0.0,1018.5,915.01385,0.0,0.0,0.0,0.0,0.006296608,0.28331208,3.306055,6.906519,92.4895,6.0,86.531845,22.682999,26.583,25.633,0.251,0.286,0.321,0.385,,16.176245,,0.0,0.0,,
2024-02-11 20:30:00+00:00,16.932999,93.5365,15.883,17.374292,0.0,0.0,0.0,0.0,0.0,1017.9,914.1741,0.0,0.0,0.0,0.0,0.0,0.12477422,3.0,6.428064,95.355736,5.5,90.0,21.983,26.383,25.633,0.251,0.286,0.321,0.385,,16.162224,,0.0,0.0,,
2024-02-11 21:30:00+00:00,16.333,96.551384,15.783,16.883385,0.0,0.0,0.0,0.0,0.0,1017.4,913.52374,0.0,0.0,0.0,0.0,0.0,0.064086914,2.7166157,6.0033326,91.90912,4.9,83.659904,21.383,26.133,25.633,0.251,0.286,0.321,0.385,,15.915894,,0.0,0.0,,
2024-02-11 22:30:00+00:00,15.983001,97.78723,15.633,16.550493,0.0,0.0,0.0,0.0,1.0,1017.3,913.3159,48.0,44.0,0.0,6.0,0.0,0.04021454,2.570992,5.707889,86.98728,4.4,76.50425,20.782999,25.932999,25.633,0.251,0.286,0.321,0.385,,15.708683,,0.0,0.0,,
2024-02-11 23:30:00+00:00,15.683001,97.78216,15.333,15.967674,0.0,0.0,0.0,0.0,2.0,1017.3,913.2146,75.0,14.0,0.0,71.0,0.0,0.039543033,2.886174,5.830952,84.093956,5.0,75.96373,20.333,25.682999,25.633,0.251,0.286,0.321,0.385,,15.407375,,0.0,0.0,,
2024-02-12 00:30:00+00:00,16.733,85.19432,14.233001,16.004822,0.0,0.0,0.0,0.0,3.0,1019.1,915.18475,86.0,12.0,0.0,84.0,0.011619188,0.28224695,4.0261645,6.1983867,79.77789,7.1,75.61857,20.932999,25.532999,25.633,0.251,0.286,0.321,0.385,,14.993969,,0.0,0.0,,
2024-02-12 01:30:00+00:00,17.282999,70.10646,11.783,15.465828,0.0,0.0,0.0,0.0,2.0,1019.6,915.8182,75.0,1.0,0.0,75.0,0.07067659,0.5901346,4.5122056,6.726812,78.85715,7.4,77.19574,20.682999,25.333,25.633,0.251,0.286,0.321,0.385,,13.761538,,1.0,260.0906,,
2024-02-12 02:30:00+00:00,20.133,55.087086,10.833,18.314014,0.0,0.0,0.0,0.0,3.0,1020.0,917.124,84.0,1.0,0.0,84.0,0.18875217,1.0593886,3.956008,5.748913,76.93068,7.8,73.85559,21.532999,25.133,25.633,0.251,0.286,0.321,0.385,,14.489576,,1.0,3600.0,,
2024-02-12 03:30:00+00:00,23.583,37.096737,8.083,20.920704,0.0,0.0,0.0,0.0,3.0,1019.9,918.1571,85.0,0.0,0.0,85.0,0.38271818,1.8311948,4.110961,5.5145264,85.84044,8.4,85.81516,23.483,25.032999,25.633,0.251,0.286,0.321,0.385,,14.75618,,1.0,3600.0,,
2024-02-12 04:30:00+00:00,26.532999,24.194597,4.433,23.701096,0.0,0.0,0.0,0.0,3.0,1019.3,918.5573,100.0,0.0,0.0,100.0,0.57246566,2.6304338,4.554119,5.9539905,97.72173,9.4,98.841736,25.883,25.032999,25.633,0.251,0.286,0.321,0.385,,14.520929,,1.0,3600.0,,
2024-02-12 05:30:00+00:00,28.532999,17.909296,1.8330001,25.761696,0.0,0.0,0.0,0.0,3.0,1018.2,918.19336,100.0,0.0,0.0,100.0,0.7176481,3.201582,5.021952,6.432729,101.65926,10.2,102.65255,28.333,25.133,25.633,0.251,0.286,0.321,0.385,,14.340382,,1.0,3600.0,,
2024-02-12 06:30:00+00:00,29.733,18.068295,2.9329998,27.536041,0.0,0.0,0.0,0.0,3.0,1016.9,917.39294,100.0,0.0,0.0,100.0,0.7908336,3.4243453,5.0990195,6.5115285,100.619606,10.5,101.3099,30.532999,25.333,25.633,0.251,0.286,0.321,0.385,,15.180077,,1.0,3600.0,,
2024-02-12 07:30:00+00:00,30.432999,18.23571,3.633,28.354954,0.0,0.0,0.0,0.0,3.0,1015.3,916.16486,100.0,0.0,0.0,100.0,0.79792804,3.5570984,5.080354,6.4938436,99.75236,10.5,100.20392,32.232998,25.633,25.633,0.251,0.286,0.321,0.385,,15.693163,,1.0,3600.0,,
2024-02-12 08:30:00+00:00,30.682999,17.913506,3.583,28.228798,0.0,0.0,0.0,0.0,3.0,1014.2,915.2489,100.0,0.0,0.0,100.0,0.75684017,3.622448,5.0990195,6.5115285,100.619606,10.5,101.3099,33.333,25.932999,25.633,0.251,0.285,0.32,0.385,,15.764456,,1.0,3600.0,,
2024-02-12 09:30:00+00:00,30.432999,18.887676,4.133,27.361776,0.0,0.0,0.0,0.0,3.0,1013.5,914.54065,100.0,0.0,0.0,100.0,0.6534507,3.5286841,5.021952,6.4536815,102.5288,10.3,102.65255,33.732998,26.282999,25.633,0.25,0.285,0.32,0.385,,15.881279,,1.0,3600.0,,
